name,address,latitude,longitude,technicalPlatform,level,establishmentType,establishmentCode,services
HG PUBLIC de TOULEPLEU,,6.577105,-8.416983333,,CH,PUBLIQUE,0907,
ICT TOULEPLEU,,6.58845,-8.412583333,,CENTRE_SANTE,PUBLIQUE,2562,
CSUS-PMI DE TOULEPLEU,,6.58797,-8.395943333,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de TOYEBLY,,6.6189,-8.480783333,,CENTRE_SANTE,PUBLIQUE,7173,
CSR-D PUBLIC KLAON de TOULEUPLEU,,6.585521667,-8.529123333,,CENTRE_SANTE,PUBLIQUE,9958,
CSR-DM PUBLIC de NEZOBLY,,6.6011,-8.4727,,CENTRE_SANTE,PUBLIQUE,7171,
CSR-M PUBLIC de GLOPAOUDY (non fonctionel),,6.537075,-7.637093333,,CENTRE_SANTE,PUBLIQUE,,
CSU-DM PUBLIC de NICLA (non fonctionel),,6.525655,-7.482071667,,CENTRE_SANTE,PUBLIQUE,,
CSUI-DM PUBLIC de TOULEPLEU (non fonctionnel),,6.587843333,-8.395945,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de KARALA,,9.975676667,-7.570023333,,CENTRE_SANTE,PUBLIQUE,2815,
CSR-D PUBLIC de KORO-OULE,,9.735736018,-7.484367974,,CENTRE_SANTE,PUBLIQUE,7205,
CSR-D PUBLIC de NAFADOUGOU,,9.944711667,-7.561591667,,CENTRE_SANTE,PUBLIQUE,2816,
CSR-DM PUBLIC de BANANKORO,,9.815400001,-7.3865,,CENTRE_SANTE,PUBLIQUE,1409,
CSR-DM PUBLIC de SANANFEREDOUGOU,,10.05083653,-7.531889007,,CENTRE_SANTE,PUBLIQUE,1760,
CSU-DM PUBLIC de KANIASSO,,9.81545,-7.51179,,CENTRE_SANTE,PUBLIQUE,1080,
CSR-D PUBLIC de MANADOUN,,9.803400001,-7.3235,,CENTRE_SANTE,PUBLIQUE,1078,
CSR-D PUBLIC de TAHARA,,10.1556697,-7.123049023,,CENTRE_SANTE,PUBLIQUE,2331,
CSU-DM PUBLIC de GOULIA,,10.018038,-7.199949,,CENTRE_SANTE,PUBLIQUE,1074,
CSR-D PUBLIC de OUELLI,,10.3573,-6.814,,CENTRE_SANTE,PUBLIQUE,1079,
CSR-D PUBLIC de WAHIRE,,10.12,-6.9189,,CENTRE_SANTE,PUBLIQUE,0140,
CSR-DM PUBLIC de GBEYA,,10.323661,-6.935024,,CENTRE_SANTE,PUBLIQUE,2332,
CSU-DM PUBLIC de MAHANDIANA-SOKOURANI,,10.2468,-6.68,,CENTRE_SANTE,PUBLIQUE,1076,
CSR-D PUBLIC de KABANGBOUE,,10.1433,-7.5544,,CENTRE_SANTE,PUBLIQUE,2541,
CSR-D PUBLIC de KOTOULA,,10.119,-7.3963,,CENTRE_SANTE,PUBLIQUE,0106,
CSU-DM PUBLIC de KOUBAN,,10.245,-7.419,,CENTRE_SANTE,PUBLIQUE,2114,
CSU-DM PUBLIC de TIENKO,,10.2248,-7.4823,,CENTRE_SANTE,PUBLIQUE,2710,
CSR-D PUBLIC de KIMBIRILA-NORD,,10.359,-7.5107,,CENTRE_SANTE,PUBLIQUE,0127,
CSR-D PUBLIC de NAGUINA,,10.326,-7.602,,CENTRE_SANTE,PUBLIQUE,2814,
CSR-D PUBLIC de GOUENZOU,,10.10792923,-7.837417507,,CENTRE_SANTE,PUBLIQUE,2333,
CSR-D PUBLIC de SOKOURABA FOLO,,10.05088,-7.61509,,CENTRE_SANTE,PUBLIQUE,1766,
CSU-DM PUBLIC de MINIGNAN,,10.00789574,-7.834958341,,CENTRE_SANTE,PUBLIQUE,2813,
HG PUBLIC de MINIGNAN,,9.995808285,-7.834253842,,CH,PUBLIQUE,1085,
CSR-D PUBLIC de KENINGOUARA,,10.162635,-7.788266667,,CENTRE_SANTE,PUBLIQUE,2817,
CSU-DM PUBLIC de SOKORO,,10.20605751,-7.82784286,,CENTRE_SANTE,PUBLIQUE,1087,
CSI-DM PUBLIC de LINGUEBO (non fonctionnel),,7.501296667,-5.656325,,CENTRE_SANTE,PUBLIQUE,,
POLYCLINIQUE BELLEVILLE (non fonctionnel),,7.71499,-5.000368333,,CLINIQUE_PRIVEE,PRIVE,,
CM PRIVE Clinique CEMEMA de N'GATTAKRO (non fonctionnel),,7.682293333,-5.038951667,,CENTRE_SANTE,PRIVE,,
CSR-D PUBLIC de ABOUAKRO,,7.56758,-5.5215,,CENTRE_SANTE,PUBLIQUE,1260,
CSU-DM PUBLIC de ANDO-KEKRENOU,,7.50912,-5.57283,,CENTRE_SANTE,PUBLIQUE,0441,
CSR-D PUBLIC de ASSENGOU-NGOTRAN,,7.66852125,-5.51779274,,CENTRE_SANTE,PUBLIQUE,0442,
CSR-D PUBLIC de ASSENZE,,7.69079,-5.5431,,CENTRE_SANTE,PUBLIQUE,1364,
CSR-DM PUBLIC de AFOTOBO,,7.67420274,-5.46472466,,CENTRE_SANTE,PUBLIQUE,0440,
CSR-DM PUBLIC de DIEVIESSOU,,7.58205,-5.60527,,CENTRE_SANTE,PUBLIQUE,0141,
CSR-DM PUBLIC de FARI M'BABO,,7.59861,-5.5123,,CENTRE_SANTE,PUBLIQUE,1559,
CSR-DM PUBLIC de KONGOBO,,7.7632,-5.4788,,CENTRE_SANTE,PUBLIQUE,7089,
CSR-DM PUBLIC de KOUEBO-DAN,,7.74358,-5.51959,,CENTRE_SANTE,PUBLIQUE,1558,
CSR-M PUBLIC de NIAMBRUN,,7.61937,-5.55982,,CENTRE_SANTE,PUBLIQUE,0325,
HG PUBLIC de BEOUMI,,7.67640982,-5.57204801,,CH,PUBLIQUE,0443,
INF-PV PRIVE Bandama de BEOUMI,,7.677200001,-5.5804,,CENTRE_SANTE,PRIVE,7090,
INF-PV PRIVE Fofana de BEOUMI,,7.672700001,-5.585,,CENTRE_SANTE,PRIVE,7091,
CSR-DM PUBLIC de BOUREBO,,7.9147,-5.64835,,CENTRE_SANTE,PUBLIQUE,0447,
CSU-D PUBLIC de KONDROBO,,7.8324,-5.7499,,CENTRE_SANTE,PUBLIQUE,1342,
CSUS-PMI PUBLIC de BEOUMI,,7.8324,-5.7499,,CENTRE_SANTE,PUBLIQUE,1278,
CSUS-SSSU PUBLIC de BEOUMI,,7.8324,-5.7499,,CENTRE_SANTE,PUBLIQUE,1264,
CSR-D PUBLIC de DIANHOUN,,7.538,-5.453,,CENTRE_SANTE,PUBLIQUE,7087,
CSR-DM PUBLIC de LOLOBO (s/p Lolobo),,7.7733,-5.3929,,CENTRE_SANTE,PUBLIQUE,0498,
CSR-DM PUBLIC de SEOULE (s/p Lolobo),,7.750326667,-5.410645,,CENTRE_SANTE,PUBLIQUE,2066,
CSR-D PUBLIC ALLEKRO de BEOUMI,,7.96152838,-5.53997369,,CENTRE_SANTE,PUBLIQUE,9917,
CSR-D PUBLIC de AHOKOKRO,,7.8038,-5.4501,,CENTRE_SANTE,PUBLIQUE,1556,
CSR-D PUBLIC de AKOUNDA (s/p Bodokro),,7.91985725,-5.46760577,,CENTRE_SANTE,PUBLIQUE,0390,
CSR-D PUBLIC de PETENOU,,7.84019078,-5.41014111,,CENTRE_SANTE,PUBLIQUE,2254,
CSR-DM PUBLIC de GOLI KPANGBASSOU,,7.962,-5.507,,CENTRE_SANTE,PUBLIQUE,0451,
CSR-DM PUBLIC de KONGODJAN,,7.86432,-5.5529,,CENTRE_SANTE,PUBLIQUE,1557,
CSU-DM PUBLIC de BODOKRO,,7.88197925,-5.47374365,,CENTRE_SANTE,PUBLIQUE,0449,
CSR-D PUBLIC de  MESSOUKRO,,8.0308,-5.3973,,CENTRE_SANTE,PUBLIQUE,9514,
CSR-D PUBLIC de PLIBO,,7.97475,-5.40568,,CENTRE_SANTE,PUBLIQUE,0332,
CSR-DM PUBLIC de NGUESSANKRO (s/p N'Guessankro),,8.0066,-5.4374,,CENTRE_SANTE,PUBLIQUE,0455,
CSR-DM PUBLIC de MARABADIASSA,,8.09654,-5.43098,,CENTRE_SANTE,PUBLIQUE,0454,
CSR-D PUBLIC de ANGBOKOU KPANGBASSOU,,7.638671667,-5.234283333,,CENTRE_SANTE,PUBLIQUE,2052,
CSR-DM PUBLIC de ABOLIKRO,,7.68615,-5.33269,,CENTRE_SANTE,PUBLIQUE,1621,
CSR-DM PUBLIC de ANGOUA YAOKRO,,7.69804,-5.21722,,CENTRE_SANTE,PUBLIQUE,0320,
CSR-DM PUBLIC de BOUKEBO,,7.757046667,-5.322668333,,CENTRE_SANTE,PUBLIQUE,2053,
CSR-DM PUBLIC de KLEMEKRO (sp LANGUIBONOU),,7.761600001,-5.2925,,CENTRE_SANTE,PUBLIQUE,1589,
CSR-DM PUBLIC de KONANKRO MIZRON,,7.761600001,-5.2925,,CENTRE_SANTE,PUBLIQUE,0575,
CSR-DM PUBLIC de LANGUIBONOU,,7.7065216,-5.26044586,,CENTRE_SANTE,PUBLIQUE,0580,
CSR-DM PUBLIC de SAOUNDI,,7.77727,-5.26648,,CENTRE_SANTE,PUBLIQUE,0581,
CSR-DM PUBLIC de SINZEKRO,,7.774821667,-5.21188,,CENTRE_SANTE,PUBLIQUE,2632,
CSR-DM PUBLIC de TIKAKRO,,7.85137,-5.16742,,CENTRE_SANTE,PUBLIQUE,0958,
CSU-DM PUBLIC de DIABO,,7.78841595,-5.18073187,,CENTRE_SANTE,PUBLIQUE,0576,
CSR-DM PUBLIC de SAHEBO,,7.63,-5.293,,CENTRE_SANTE,PUBLIQUE,1210,
CSR-D PUBLIC de TAKRA-ADIEKRO,,7.88208,-5.38136,,CENTRE_SANTE,PUBLIQUE,1620,
CSR-DM PUBLIC DE BAMELA,,7.82970551,-5.31966188,,CENTRE_SANTE,PUBLIQUE,2634,
CSU-DM PUBLIC de BOTRO,,7.8493697,-5.31064587,,CENTRE_SANTE,PUBLIQUE,0552,
CSR-DM PUBLIC de DELAKRO,,8.00637,-5.36623,,CENTRE_SANTE,PUBLIQUE,1103,
CSR-DM PUBLIC de KROFOINSOU,,7.94546,-5.24155,,CENTRE_SANTE,PUBLIQUE,0554,
CSR-D PUBLIC de KAHANKRO,,7.7403,-4.9545,,CENTRE_SANTE,PUBLIQUE,1553,
CSR-D PUBLIC de LANGBASSOU,,7.79286569,-4.86874563,,CENTRE_SANTE,PUBLIQUE,0322,
CSR-D PUBLIC de YAPOKOUAKOUKRO,,7.72581374,-4.89424956,,CENTRE_SANTE,PUBLIQUE,2253,
CSR-DM PUBLIC de AKAKRO (s,,7.8234,-5.0182,,CENTRE_SANTE,PUBLIQUE,0425,
CSU-DM PUBLIC de BOUAKE BELLE-VILLE,,7.7199,-5.0024,,CENTRE_SANTE,PUBLIQUE,0670,
CSR-D PUBLIC de SAMINIKRO,,7.69998,-4.7644,,CENTRE_SANTE,PUBLIQUE,1619,
CSR-DM PUBLIC de BOUNDA (s,,7.62385,-4.73626,,CENTRE_SANTE,PUBLIQUE,1231,
CSR-DM PUBLIC de MAMINI,,7.7335,-4.8034,,CENTRE_SANTE,PUBLIQUE,1618,
CSU-DM PUBLIC de BROBO,,7.6345545,-4.82827455,,CENTRE_SANTE,PUBLIQUE,0573,
CSUS-PMI PUBLIC de BOUAKE SOKOURA,,7.69702542,-5.02104409,,CENTRE_SANTE,PUBLIQUE,0569,
FSU PUBLIC de AHOUGNANSSOU,,7.84511,-5.37169,,CENTRE_SANTE,PUBLIQUE,1730,
CSU-DM PUBLIC de BROUKRO,,7.668299999,-5.0591,,CENTRE_SANTE,PUBLIQUE,9811,
CSUS-CAT PUBLIC de BOUAKE OUEST,,7.6958,-5.0316,,CENTRE_SANTE,PUBLIQUE,0561,
CSR-DM PUBLIC de BAMORO,,7.83158,-5.04771,,CENTRE_SANTE,PUBLIQUE,0556,
CSU-DM COMMUNAUTAIRE de KOTIAKOFFIKRO,,7.7342865,-5.03022554,,CENTRE_SANTE,PUBLIQUE,2656,
ONG PRIVE AIME TON PROCHAIN (ATP),,7.726191667,-5.026306667,,CENTRE_SANTE,PRIVE,2050,
CHU PUBLIC de BOUAKE,,7.70017051,-5.03577298,,CHU,PUBLIQUE,7070,
CM PRIVE CABINET MEDICAL de BOUAKE-DAR-ES-SALAM,,7.715371667,-5.026553333,,CENTRE_SANTE,PRIVE,7062,
CM PRIVE CLINIQUE du Centre de KAMOUNOUKRO,,7.707085,-5.026796667,,CENTRE_SANTE,PRIVE,7075,
CMS CONFESSIONNEL Médico-Chirurgical Jean Baptiste Vtelot de BOUAKE,,7.713500001,-5.0311,,CENTRE_SANTE,CONFESSIONNEL,9813,
CSR-D PUBLIC de KPANGBABO,,7.78,-5.076,,CENTRE_SANTE,PUBLIQUE,7071,
CSU-D ONG AKWABA DE BOUAKE OUEST,,7.71588099,-5.05532474,,CENTRE_SANTE,PRIVE,7073,
CSU-DM PRIVE ONG CENTRE SAS BOUAKE OUEST,,7.706800001,-5.0378,,CENTRE_SANTE,PRIVE,7074,
CSU-DM PUBLIC de BOUAKE-DAR-ES-SALAM,,7.7199,-5.0346,,CENTRE_SANTE,PUBLIQUE,0186,
CSUS-SSSU3 PUBLIC de BOUAKE-DAR-ES-SALAM,,7.713500001,-5.0311,,CENTRE_SANTE,PUBLIQUE,0560,
ICT ENSOA BOUAKE,,7.744926667,-5.06319,,CENTRE_SANTE,PUBLIQUE,2557,
INF-P PUBLIC INFAS de BOUAKE NORD-OUEST,,7.70379,-5.035371667,,CENTRE_SANTE,PUBLIQUE,1933,
INF-PV ALLANOGOYA DE BOUAKE-DAR-ES-SALAM,,7.719098333,-5.031448333,,CENTRE_SANTE,PRIVE,7064,
INF-PV CABINET DE SOINS INFIRMIERS SALAM,,7.722251667,-5.03554,,CENTRE_SANTE,PRIVE,'0064,
INF-PV Liberté de KAMOUNOUKRO,,7.704885,-5.02646,,CENTRE_SANTE,PRIVE,7081,
INF-PV Renaissance de DJEZOUKOUAMEKRO,,7.701656667,-5.045245,,CENTRE_SANTE,PRIVE,7078,
CSI ONG CSCI DAR ES SALAM,,7.728173333,-5.03752,,CENTRE_SANTE,PRIVE,7063,
CSR-D PUBLIC de KONZO,,7.46211882,-5.06627082,,CENTRE_SANTE,PUBLIQUE,0877,
CSR-D PUBLIC de LENGBRE,,7.3987,-5.1426,,CENTRE_SANTE,PUBLIQUE,1165,
CSR-DM PUBLIC de ASSOUAKRO,,7.43083,-5.0855,,CENTRE_SANTE,PUBLIQUE,0232,
CSU-DM CONFESSIONNEL Catholique de DJEBONOUA,,7.5221,-5.0721,,CENTRE_SANTE,CONFESSIONNEL,0348,
CSU-DM PUBLIC de DJEBONOUA,,7.522111,-5.071833,,CENTRE_SANTE,PUBLIQUE,0582,
ONG AIDSCOM,,7.520908333,-5.07084,,CENTRE_SANTE,PRIVE,,
CSU-DM PUBLIC de BOUAKE SOKOURA,,7.6972,-5.0135,,CENTRE_SANTE,PUBLIQUE,1554,
CSU-M PRIVEE TOURE BELLEVILLE,,7.71422243,-4.99279106,,CENTRE_SANTE,PRIVE,2048,
HOPITAL Materno-Infantile AKWABA CATALUNYA d'ATTIENKRO,,7.68601,-5.03319,,CENTRE_SANTE,PRIVE,7061,
INF-P PUBLIC du 3ème BATAILLON,,7.703608333,-5.017938333,,CENTRE_SANTE,PUBLIQUE,2049,
CLINIQUE REINE POKOU,,7.68583144,-5.04981842,,CLINIQUE_PRIVEE,PRIVE,2319,
CM PRIVE CLINIQUE Ste Marie Anne de DEZOUKOUAMEKRO,,7.702061667,-5.060571667,,CENTRE_SANTE,PRIVE,7076,
CMS CONFESSIONNEL Pédiatrique notre Dame de la Visitation de N'GATTAKRO,,7.6757,-5.0477,,CENTRE_SANTE,CONFESSIONNEL,9812,
CSC PRIVE le Refuge  de BOUAKE NORD-OUEST,,7.6734,-5.0535,,CENTRE_SANTE,PRIVE,9010,
CSR-DM PUBLIC de BENDEKOUASSIKRO,,7.65069,-5.13244,,CENTRE_SANTE,PUBLIQUE,0639,
CSU-D COMMUNAUTAIRE CHEED,,7.6917,-5.058,,CENTRE_SANTE,PUBLIQUE,2054,
FSU PUBLIC de DJEZOUKOUAMEKRO,,7.701806667,-5.051323333,,CENTRE_SANTE,PUBLIQUE,0340,
CHS-PSC PUBLIC Psychiatrique N'gattakro de BOUAKE NORD,,7.6665,-5.0265,,CHS,PUBLIQUE,7145,
ICT 1er BATAILLON GENIE BOUAKE,,7.681216667,-5.06505,,CENTRE_SANTE,PUBLIQUE,2568,
INFIRMERIE du CROU,,7.679400001,-5.078,,CENTRE_SANTE,PUBLIQUE,2055,
INF-P PUBLIC Prison Civil Camp Pénal de BOUAKE,,7.684713333,-5.069533333,,CENTRE_SANTE,PUBLIQUE,2368,
INF-PV CPM de la paix de BROUKRO,,7.669371667,-5.053231667,,CENTRE_SANTE,PRIVE,7080,
CLINIQUE MEDICALE BOUAKE,,7.6822,-5.0236,,CLINIQUE_PRIVEE,PRIVE,2321,
CLINIQUE SAINT MARTAIN,,7.687286667,-5.011838333,,CLINIQUE_PRIVEE,PRIVE,2323,
CLINIQUE SAINTE FRATERNITE,,7.694493333,-5.027645,,CLINIQUE_PRIVEE,PRIVE,2322,
CLINIQUE SAINTE MADELEINE,,7.68149,-5.025943333,,CLINIQUE_PRIVEE,PRIVE,2320,
CMS PRIVE-ONG AIBEF Antenne de BOUAKE SUD,,7.68435,-5.02801,,CENTRE_SANTE,PRIVE,4440,
CMS PRIVE-ONG RSB de BOUAKE-SUD,,7.67545075,-5.02723441,,CENTRE_SANTE,PRIVE,9011,
CSR-D PUBLIC de GARE-KAN,,7.57123804,-4.9612166,,CENTRE_SANTE,PUBLIQUE,1109,
CSR-D PUBLIC de M'LAN KOUASSIKRO,,7.516899999,-4.9687,,CENTRE_SANTE,PUBLIQUE,0278,
CSR-D PUBLIC de TIEPLE,,7.54016,-5.00365,,CENTRE_SANTE,PUBLIQUE,0321,
CSR-DM PUBLIC de KONGODEKRO,,7.61888,-5.03641,,CENTRE_SANTE,PUBLIQUE,1095,
CSR-DM PUBLIC de KOUASSIBLEKRO,,7.61111,-4.94727,,CENTRE_SANTE,PUBLIQUE,1188,
CSU-D PRIVE Notre Dame des Ap?tres de BOUAKE SUD,,7.689205,-5.029411667,,CENTRE_SANTE,PRIVE,3059,
CSU-DM PUBLIC de BOUAKE AIR-France,,7.6618,-5.0164,,CENTRE_SANTE,PUBLIQUE,1552,
CSU-DM PUBLIC de BOUAKE-NIMBO,,7.681,-5.0577,,CENTRE_SANTE,PUBLIQUE,1224,
CSUS-SSSU PUBLIC (I) de BOUAKE COMMERCE,,7.680846,-5.0245,,CENTRE_SANTE,PUBLIQUE,0558,
CSUS-SSSU PUBLIC (II) de BOUAKE-NIMBO,,7.6808,-5.032368,,CENTRE_SANTE,PUBLIQUE,0559,
FSU PUBLIC de BOUAKE KOKO,,7.68714383,-5.03356345,,CENTRE_SANTE,PUBLIQUE,2457,
HG CONFESSIONNEL Ste Camille de BOUAKE-SUD,,7.666,-5.0283,,CH,CONFESSIONNEL,7085,
ICT 3ème CIE GSPM BOUAKE,,7.684836667,-5.021145,,CENTRE_SANTE,PUBLIQUE,2567,
ICT 3ème LEGION BOUAKE,,7.67567,-5.029766667,,CENTRE_SANTE,PUBLIQUE,2586,
INF-P PUBLIC Prison Civil MACB de BOUAKE,,7.67920555,-5.03290152,,CENTRE_SANTE,PUBLIQUE,0326,
ONG AIPS,,7.672893333,-5.026966667,,CENTRE_SANTE,PRIVE,1385,
ONG ATP,,7.695545,-5.039476667,,CENTRE_SANTE,PRIVE,7811,
ONG BOUAKE EVEIL,,7.6809,-5.0258,,CENTRE_SANTE,PRIVE,,
ONG OASIS,,7.677908333,-5.01709,,CENTRE_SANTE,PRIVE,7158,
CSR-DM PUBLIC de SRAN-BELAKRO,,7.35912,-5.58754,,CENTRE_SANTE,PUBLIQUE,2431,
CSU-DM PUBLIC de AYAOU-SOKPA,,7.42807,-5.60709,,CENTRE_SANTE,PUBLIQUE,1129,
CSU-DM PUBLIC de SRAN-BONDOSSOU,,7.379000001,-5.5922,,CENTRE_SANTE,PUBLIQUE,1543,
CSR-DM PUBLIC de KONGO,,7.3233,-5.5438,,CENTRE_SANTE,PUBLIQUE,1242,
CSU-DM PUBLIC de TOUMODI SAKASSOU,,7.4039,-5.5628,,CENTRE_SANTE,PUBLIQUE,0079,
CSR-D PUBLIC de ANDOFOUE-BONOU,,7.38260181,-5.244195,,CENTRE_SANTE,PUBLIQUE,2761,
CSR-D PUBLIC de KANANGOPLI,,7.4662,-5.2197,,CENTRE_SANTE,PUBLIQUE,1676,
CSR-D PUBLIC de KANGRE,,7.49775215,-5.36938492,,CENTRE_SANTE,PUBLIQUE,2668,
CSR-D PUBLIC de KONANKRO (s/p Sakassou),,7.39019509,-5.33781477,,CENTRE_SANTE,PUBLIQUE,0646,
CSR-DM PUBLIC de ADJEKRO,,7.4439,-5.2894,,CENTRE_SANTE,PUBLIQUE,1121,
CSR-DM PUBLIC de ALLOKO-DJEKRO,,7.34845,-5.2585,,CENTRE_SANTE,PUBLIQUE,0337,
CSR-DM PUBLIC de ANO-ZUME,,7.27403,-5.3455,,CENTRE_SANTE,PUBLIQUE,1123,
CSR-DM PUBLIC de ASSANDRE,,7.37027,-5.39708,,CENTRE_SANTE,PUBLIQUE,1126,
CSR-DM PUBLIC de N'GUESSAN POKOUKRO,,7.5084,-5.2303,,CENTRE_SANTE,PUBLIQUE,1134,
CSR-DM PUBLIC de ODIAYE,,7.47239,-5.37932,,CENTRE_SANTE,PUBLIQUE,7104,
CSR-DM PUBLIC de SOKOBO,,7.595,-5.30962,,CENTRE_SANTE,PUBLIQUE,1628,
CSR-DM PUBLIC de SOUAFOUE DJANHAN,,7.586200001,-5.3691,,CENTRE_SANTE,PUBLIQUE,2461,
CSU-D CONFESSIONNEL Notre Dame du Carmel de SAKASSOU,,7.451300001,-5.292,,CENTRE_SANTE,CONFESSIONNEL,7102,
CSU-D PRIVE Sainte Martine de  SAKASSOU,,7.44892741,-5.28480877,,CENTRE_SANTE,PRIVE,7103,
CSU-D PRIVE-ONG AIBEF-SANTE de SAKASSOU,,7.457,-5.2891,,CENTRE_SANTE,PRIVE,9815,
CSU-D PRIVE-ONG WATOMINOU de SAKASSOU,,7.45472664,-5.29522853,,CENTRE_SANTE,PRIVE,,
CSU-DM MEDICO-CHIRURGICAL SARENE,,7.454768333,-5.295208333,,CENTRE_SANTE,PRIVE,2762,
CSU-DM PUBLIC de YABLASSOU,,7.48471935,-5.27437071,,CENTRE_SANTE,PUBLIQUE,2760,
CSUS-SSSU PUBLIC de SAKASSOU,,7.4354,-5.296,,CENTRE_SANTE,PUBLIQUE,2056,
HG PUBLIC de SAKASSOU,,7.44607424,-5.29104922,,CH,PUBLIQUE,1137,
CSR-D PUBLIC de FOTO-KOUAMEKRO,,7.56504,-5.11819,,CENTRE_SANTE,PUBLIQUE,1132,
CSU-DM PUBLIC de ASSIRIKRO,,7.59083,-5.16988,,CENTRE_SANTE,PUBLIQUE,1125,
CMS PRIVE de GBAGBAM,,5.47691,-5.5924,,CENTRE_SANTE,PRIVE,2128,
CSR-D PUBLIC de YAKASSE (dist. FRESCO),,5.432,-5.6354,,CENTRE_SANTE,PUBLIQUE,2131,
CSR-DM PUBLIC de LOBOGROU,,5.601299999,-5.7329,,CENTRE_SANTE,PUBLIQUE,2129,
CSR-DM PUBLIC de YOBERI,,5.52821,-5.64801,,CENTRE_SANTE,PUBLIQUE,2132,
CSU-DM PUBLIC de GBAGBAM,,5.476085,-5.59177,,CENTRE_SANTE,PUBLIQUE,0764,
CSR-D PUBLIC de LOULOUDOU,,5.217748333,-5.56963,,CENTRE_SANTE,PUBLIQUE,2130,
CSR-D PUBLIC de ZERIBERI,,5.41759,-5.46981,,CENTRE_SANTE,PUBLIQUE,0795,
CSR-DM PUBLIC de DAHIRI,,5.283196667,-5.525291667,,CENTRE_SANTE,PUBLIQUE,0791,
CSR-DM PUBLIC de GOMENEBERI,,5.37571,-5.5127,,CENTRE_SANTE,PUBLIQUE,2134,
CSR-DM PUBLIC de OKROUMOUDOU,,5.35052,-5.67024,,CENTRE_SANTE,PUBLIQUE,7185,
CSR-D PUBLIC de ZUZUOKO,,5.11559,-5.78708,,CENTRE_SANTE,PUBLIQUE,2133,
CSR-DM PUBLIC de DASSIOKO,,5.11263,-5.83208,,CENTRE_SANTE,PUBLIQUE,0763,
CSR-DM PUBLIC de PETIT BONDOUKOU (dist. FRESCO),,5.104743333,-5.7124,,CENTRE_SANTE,PUBLIQUE,2285,
CSR-DM PUBLIC de ZEGBAN,,5.17475,-5.57632,,CENTRE_SANTE,PUBLIQUE,1950,
CSUS-SSSU SAJ PUBLIC de FRESCO,,5.10319,-5.58714,,CENTRE_SANTE,PUBLIQUE,1733,
HG PUBLIC de FRESCO,,5.103001667,-5.587456667,,CH,PUBLIQUE,0766,
CSR-DM PUBLIC de ADEBEM,,5.472,-5.867,,CENTRE_SANTE,PUBLIQUE,0091,
CMS PRIVE de BOLO,,5.275800001,-5.9178,,CENTRE_SANTE,PRIVE,7030,
CSR-D PUBLIC de GNAGO 2,,5.18162,-5.78526,,CENTRE_SANTE,PUBLIQUE,1159,
CSR-D PUBLIC de GUEDIKPO,,5.289775,-5.925601667,,CENTRE_SANTE,PUBLIQUE,2536,
CSR-D PUBLIC de TIAZALE,,5.195441667,-5.963188333,,CENTRE_SANTE,PUBLIQUE,9835,
CSR-DM PUBLIC de GNAGO 1,,5.247,-5.786,,CENTRE_SANTE,PUBLIQUE,2075,
CSR-DM PUBLIC de GOBROKO,,5.40417,-5.90484,,CENTRE_SANTE,PUBLIQUE,0503,
CSR-DM PUBLIC de NIEGROUBOUE,,5.41484,-5.90396,,CENTRE_SANTE,PUBLIQUE,1161,
CSR-DM PUBLIC de ZEGREBOUE,,5.37422,-5.910101667,,CENTRE_SANTE,PUBLIQUE,2766,
CSU-D CONFESSIONNEL de SAGO,,5.268516667,-5.922126667,,CENTRE_SANTE,CONFESSIONNEL,2702,
CSU-DM PUBLIC de SAGO,,5.275878333,-5.917873333,,CENTRE_SANTE,PUBLIQUE,1164,
CLINIQUE MEDICALE Saint ANDRE de SASSANDRA,,4.954155,-6.089891667,,CLINIQUE_PRIVEE,PRIVE,2079,
CSR-D PUBLIC de NIANI,,5.017100001,-6.0787,,CENTRE_SANTE,PUBLIQUE,,
CSR-D PUBLIC de PAULY-CARREFOUR,,5.001,-6.2722,,CENTRE_SANTE,PUBLIQUE,0042,
CSR-DM PUBLIC de GAOULOU,,5.036313333,-6.152026667,,CENTRE_SANTE,PUBLIQUE,7034,
CSR-DM PUBLIC de GRAND-DREVIN,,4.91506,-6.148636667,,CENTRE_SANTE,PUBLIQUE,1551,
CSR-DM PUBLIC de LIPOYO,,4.99928,-6.00552,,CENTRE_SANTE,PUBLIQUE,7031,
CSR-DM PUBLIC de NIABABLY,,5.0742,-6.07388,,CENTRE_SANTE,PUBLIQUE,1905,
CSUS-SSSU PUBLIC de SASSANDRA,,4.9541,-6.097933333,,CENTRE_SANTE,PUBLIQUE,1169,
HG PUBLIC de SASSANDRA,,4.956046667,-6.081801667,,CH,PUBLIQUE,1166,
INF-LC PUBLIC LYCEE MODERNE DE SASSANDRA,,4.949721,-6.088927,,CENTRE_SANTE,PUBLIQUE,2453,
INF-P PUBLIC Prison Civil MAC de SASSANDRA,,4.95135,-6.09061,,CENTRE_SANTE,PUBLIQUE,7785,
ONG FEMME FAMILLE SOLIDARITE,,4.948346667,-6.085113333,,CENTRE_SANTE,PRIVE,0461,
CSR-DM PUBLIC de NIAPIDOU,,5.337883,-6.059775,,CENTRE_SANTE,PUBLIQUE,1160,
CSR-DM PUBLIC de PAULY BROUSSE,,5.14,-6.0851,,CENTRE_SANTE,PUBLIQUE,0444,
